Plate,Well,tags,area_myosin_total,area_nuc_pos_myosin,area_nuclei_total,avg_nuclei_area,avg_nuclei_per_surface_myosin,big_nuclei,estimated_nuclei_in_big,fusion_area_myosin,fusion_index_myosin,length_myosin,length_myosin_per_nuclei,nb_compos_skeleton_myosin,nuclei_myosin_in_big,nuclei_myosin_positive,nuclei_myosin_without_big,nuclei_total,nuclei_without_big,percentage_nuc_pos_myosin,width_myosin,CPD_ID,Concentration,BATCH_ID,Deselected_fusion_area_myosin,Deselected_fusion_index_myosin,Status_fusion_area_myosin,Status_fusion_index_myosin,Bound_min_plateau1_fusion_area_myosin,Bound_max_plateau1_fusion_area_myosin,Bound_min_plateau2_fusion_area_myosin,Bound_max_plateau2_fusion_area_myosin,Bound_min_dip_fusion_area_myosin,Bound_max_dip_fusion_area_myosin,Bound_min_ec50_1_fusion_area_myosin,Bound_max_ec50_1_fusion_area_myosin,Bound_min_ec50_2_fusion_area_myosin,Bound_max_ec50_2_fusion_area_myosin,Bound_min_slope1_fusion_area_myosin,Bound_max_slope1_fusion_area_myosin,Bound_min_slope2_fusion_area_myosin,Bound_max_slope2_fusion_area_myosin,Bound_min_plateau1_fusion_index_myosin,Bound_max_plateau1_fusion_index_myosin,Bound_min_plateau2_fusion_index_myosin,Bound_max_plateau2_fusion_index_myosin,Bound_min_dip_fusion_index_myosin,Bound_max_dip_fusion_index_myosin,Bound_min_ec50_1_fusion_index_myosin,Bound_max_ec50_1_fusion_index_myosin,Bound_min_ec50_2_fusion_index_myosin,Bound_max_ec50_2_fusion_index_myosin,Bound_min_slope1_fusion_index_myosin,Bound_max_slope1_fusion_index_myosin,Bound_min_slope2_fusion_index_myosin,Bound_max_slope2_fusion_index_myosin,Fixed_Top_fusion_area_myosin,Fixed_Top_fusion_index_myosin,Data_Modified_fusion_area_myosin,Data_Modified_fusion_index_myosin
DM1-SC-D07,G04,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,269902,53949,580700,129.937,0.0740795,9,38,0.0917573,0.0740795,27420,345.309,81,21,336,315,4467,4429,7.41612,38.988,Belinostat,1.67E-08,S1085-01,False,False,=,=,-4.12692,4.12692,-4.12692,4.12692,-4.12692,4.12692,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-2.15965829486331,2.15965829486331,-2.15965829486331,2.15965829486331,-3.844449,3.844449,-3.844449,3.844449,-3.844449,3.844449,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-2.01183841025001,2.01183841025001,-2.01183841025001,2.01183841025001,Not Fixed,Not Fixed,False,False
DM1-SC-D01,D03,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,1445,263,364935,110.199,0.00054945,6,27,0.000654693,0.00054945,76,38,1,0,2,2,3307,3280,0.054945,0,CUDC-101,1.00E-05,S1194-01,False,False,=,=,-3.629325,3.629325,-3.629325,3.629325,-3.629325,3.629325,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.89926188077423,1.89926188077423,-1.89926188077423,1.89926188077423,-3.3188715,3.3188715,-3.3188715,3.3188715,-3.3188715,3.3188715,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.73679847551211,1.73679847551211,-1.73679847551211,1.73679847551211,Not Fixed,Not Fixed,False,False
DM1-SC-D01,M03,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,0,0,241010,122.014,0,2,8,0,0,0,0,0,0,0,0,1967,1959,0,0,CUDC-101,1.00E-05,S1194-01,False,False,=,=,-3.629325,3.629325,-3.629325,3.629325,-3.629325,3.629325,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.89926188077423,1.89926188077423,-1.89926188077423,1.89926188077423,-3.3188715,3.3188715,-3.3188715,3.3188715,-3.3188715,3.3188715,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.73679847551211,1.73679847551211,-1.73679847551211,1.73679847551211,Not Fixed,Not Fixed,False,False
DM1-SC-D01,H04,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,2204,614,385564,109.365,0.000924895,6,32,0.00159779,0.000924895,146,23.6667,2,0,3,3,3523,3491,0.0925925,0,CUDC-101,1.00E-05,S1194-01,False,False,=,=,-3.629325,3.629325,-3.629325,3.629325,-3.629325,3.629325,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.89926188077423,1.89926188077423,-1.89926188077423,1.89926188077423,-3.3188715,3.3188715,-3.3188715,3.3188715,-3.3188715,3.3188715,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.73679847551211,1.73679847551211,-1.73679847551211,1.73679847551211,Not Fixed,Not Fixed,False,False
DM1-SC-D02,D03,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,445006,93090,405418,113.213,0.19952,9,45,0.22607,0.19952,46145,261.08,111,45,721,676,3566,3521,19.9802,38.4033,CUDC-101,3.00E-06,S1194-01,False,False,=,=,-3.629325,3.629325,-3.629325,3.629325,-3.629325,3.629325,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.89926188077423,1.89926188077423,-1.89926188077423,1.89926188077423,-3.3188715,3.3188715,-3.3188715,3.3188715,-3.3188715,3.3188715,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.73679847551211,1.73679847551211,-1.73679847551211,1.73679847551211,Not Fixed,Not Fixed,False,False
DM1-SC-D02,M03,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,617004,123062,415206,112.493,0.267324,14,84,0.293197,0.267324,60344,245.917,113,58,994,936,3683,3599,26.7743,40.5917,CUDC-101,3.00E-06,S1194-01,False,False,=,=,-3.629325,3.629325,-3.629325,3.629325,-3.629325,3.629325,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.89926188077423,1.89926188077423,-1.89926188077423,1.89926188077423,-3.3188715,3.3188715,-3.3188715,3.3188715,-3.3188715,3.3188715,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.73679847551211,1.73679847551211,-1.73679847551211,1.73679847551211,Not Fixed,Not Fixed,False,False
DM1-SC-D02,H04,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,426567,104858,359106,106.636,0.256558,11,57,0.284911,0.256558,43576,198.219,132,39,881,842,3350,3293,25.7019,39.1093,CUDC-101,3.00E-06,S1194-01,False,False,=,=,-3.629325,3.629325,-3.629325,3.629325,-3.629325,3.629325,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.89926188077423,1.89926188077423,-1.89926188077423,1.89926188077423,-3.3188715,3.3188715,-3.3188715,3.3188715,-3.3188715,3.3188715,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.73679847551211,1.73679847551211,-1.73679847551211,1.73679847551211,Not Fixed,Not Fixed,False,False
DM1-SC-D03,D03,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,636784,123801,451441,117.533,0.241097,22,114,0.270957,0.241097,64270,279.22,133,83,933,850,3822,3708,24.1966,39.5085,CUDC-101,1.00E-06,S1194-01,False,False,=,=,-3.629325,3.629325,-3.629325,3.629325,-3.629325,3.629325,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.89926188077423,1.89926188077423,-1.89926188077423,1.89926188077423,-3.3188715,3.3188715,-3.3188715,3.3188715,-3.3188715,3.3188715,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.73679847551211,1.73679847551211,-1.73679847551211,1.73679847551211,Not Fixed,Not Fixed,False,False
DM1-SC-D03,M03,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,811453,149060,429280,113.073,0.316083,33,176,0.34565,0.316083,75970,253.891,105,154,1206,1052,3778,3602,31.748,42.5957,CUDC-101,1.00E-06,S1194-01,False,False,=,=,-3.629325,3.629325,-3.629325,3.629325,-3.629325,3.629325,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.89926188077423,1.89926188077423,-1.89926188077423,1.89926188077423,-3.3188715,3.3188715,-3.3188715,3.3188715,-3.3188715,3.3188715,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.73679847551211,1.73679847551211,-1.73679847551211,1.73679847551211,Not Fixed,Not Fixed,False,False
DM1-SC-D03,H04,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,729364,145485,430011,119.139,0.291687,33,185,0.337569,0.291687,68471,259.532,113,166,1055,889,3591,3406,29.2785,42.5143,CUDC-101,1.00E-06,S1194-01,False,False,=,=,-3.629325,3.629325,-3.629325,3.629325,-3.629325,3.629325,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.89926188077423,1.89926188077423,-1.89926188077423,1.89926188077423,-3.3188715,3.3188715,-3.3188715,3.3188715,-3.3188715,3.3188715,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.73679847551211,1.73679847551211,-1.73679847551211,1.73679847551211,Not Fixed,Not Fixed,False,False
DM1-SC-D04,D03,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,90162,16024,377527,108.153,0.0322909,6,34,0.0405348,0.0322909,8702,284.676,35,7,116,109,3446,3412,3.23095,30.4458,CUDC-101,3.33E-07,S1194-01,False,False,=,=,-3.629325,3.629325,-3.629325,3.629325,-3.629325,3.629325,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.89926188077423,1.89926188077423,-1.89926188077423,1.89926188077423,-3.3188715,3.3188715,-3.3188715,3.3188715,-3.3188715,3.3188715,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.73679847551211,1.73679847551211,-1.73679847551211,1.73679847551211,Not Fixed,Not Fixed,False,False
DM1-SC-D04,M03,DM1;NormalizeByDMSO#0.1%;ScreenedCpds,101352,18401,338962,106.954,0.0451403,2,13,0.0573702,0.0451403,9640,277.937,38,1,136,135,3184,3171,4.51462,30.936,CUDC-101,3.33E-07,S1194-01,False,False,=,=,-3.629325,3.629325,-3.629325,3.629325,-3.629325,3.629325,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.89926188077423,1.89926188077423,-1.89926188077423,1.89926188077423,-3.3188715,3.3188715,-3.3188715,3.3188715,-3.3188715,3.3188715,-12.7772835288524,-3.1943208822131,-12.7772835288524,-3.1943208822131,-1.73679847551211,1.73679847551211,-1.73679847551211,1.73679847551211,Not Fixed,Not Fixed,False,False
